timestamp,power_kW
2026-07-06 00:00:00,0.1526
2026-07-06 00:15:00,0.1555
2026-07-06 00:30:00,0.0852
2026-07-06 00:45:00,0.0907
2026-07-06 01:00:00,0.093
2026-07-06 01:15:00,0.1037
2026-07-06 01:30:00,0.1412
2026-07-06 01:45:00,0.1413
2026-07-06 02:00:00,0.1023
2026-07-06 02:15:00,0.0904
2026-07-06 02:30:00,0.0972
2026-07-06 02:45:00,0.0836
2026-07-06 03:00:00,0.1432
2026-07-06 03:15:00,0.134
2026-07-06 03:30:00,0.0862
2026-07-06 03:45:00,0.0979
2026-07-06 04:00:00,0.0925
2026-07-06 04:15:00,0.0909
2026-07-06 04:30:00,0.14
2026-07-06 04:45:00,0.1442
2026-07-06 05:00:00,0.0983
2026-07-06 05:15:00,0.1086
2026-07-06 05:30:00,0.1
2026-07-06 05:45:00,0.1388
2026-07-06 06:00:00,0.2465
2026-07-06 06:15:00,0.3251
2026-07-06 06:30:00,0.3902
2026-07-06 06:45:00,0.5293
2026-07-06 07:00:00,0.6723
2026-07-06 07:15:00,0.7946
2026-07-06 07:30:00,0.9182
2026-07-06 07:45:00,0.9249
2026-07-06 08:00:00,0.788
2026-07-06 08:15:00,0.6665
2026-07-06 08:30:00,0.5212
2026-07-06 08:45:00,0.3908
2026-07-06 09:00:00,0.3189
2026-07-06 09:15:00,0.2482
2026-07-06 09:30:00,0.1497
2026-07-06 09:45:00,0.1149
2026-07-06 10:00:00,0.1008
2026-07-06 10:15:00,0.0942
2026-07-06 10:30:00,0.1439
2026-07-06 10:45:00,0.1499
2026-07-06 11:00:00,0.0943
2026-07-06 11:15:00,0.0942
2026-07-06 11:30:00,0.0858
2026-07-06 11:45:00,0.0868
2026-07-06 12:00:00,0.1575
2026-07-06 12:15:00,0.1432
2026-07-06 12:30:00,0.0879
2026-07-06 12:45:00,0.1016
2026-07-06 13:00:00,0.0945
2026-07-06 13:15:00,0.0963
2026-07-06 13:30:00,0.1434
2026-07-06 13:45:00,0.1423
2026-07-06 14:00:00,0.0917
2026-07-06 14:15:00,0.0842
2026-07-06 14:30:00,0.0923
2026-07-06 14:45:00,0.0948
2026-07-06 15:00:00,0.1562
2026-07-06 15:15:00,0.1458
2026-07-06 15:30:00,0.0802
2026-07-06 15:45:00,0.0956
2026-07-06 16:00:00,0.1157
2026-07-06 16:15:00,0.1082
2026-07-06 16:30:00,0.1558
2026-07-06 16:45:00,0.174
2026-07-06 17:00:00,0.128
2026-07-06 17:15:00,0.1434
2026-07-06 17:30:00,0.1753
2026-07-06 17:45:00,0.2112
2026-07-06 18:00:00,0.3082
2026-07-06 18:15:00,0.6392
2026-07-06 18:30:00,1.2442
2026-07-06 18:45:00,1.0686
2026-07-06 19:00:00,0.6029
2026-07-06 19:15:00,0.5236
2026-07-06 19:30:00,0.6305
2026-07-06 19:45:00,0.6557
2026-07-06 20:00:00,0.6438
2026-07-06 20:15:00,0.6285
2026-07-06 20:30:00,0.6205
2026-07-06 20:45:00,0.6018
2026-07-06 21:00:00,0.6195
2026-07-06 21:15:00,0.5596
2026-07-06 21:30:00,0.4522
2026-07-06 21:45:00,0.3898
2026-07-06 22:00:00,0.3263
2026-07-06 22:15:00,0.2775
2026-07-06 22:30:00,0.2791
2026-07-06 22:45:00,0.2409
2026-07-06 23:00:00,0.1695
2026-07-06 23:15:00,0.137
2026-07-06 23:30:00,0.1289
2026-07-06 23:45:00,0.1068
2026-07-07 00:00:00,0.1241
2026-07-07 00:15:00,0.1214
2026-07-07 00:30:00,0.1203
2026-07-07 00:45:00,0.0695
2026-07-07 01:00:00,0.0765
2026-07-07 01:15:00,0.0858
2026-07-07 01:30:00,0.1193
2026-07-07 01:45:00,0.1205
2026-07-07 02:00:00,0.1379
2026-07-07 02:15:00,0.0788
2026-07-07 02:30:00,0.0841
2026-07-07 02:45:00,0.0858
2026-07-07 03:00:00,0.1317
2026-07-07 03:15:00,0.1197
2026-07-07 03:30:00,0.1268
2026-07-07 03:45:00,0.0735
2026-07-07 04:00:00,0.0959
2026-07-07 04:15:00,0.0741
2026-07-07 04:30:00,0.124
2026-07-07 04:45:00,0.1271
2026-07-07 05:00:00,0.1318
2026-07-07 05:15:00,0.1172
2026-07-07 05:30:00,0.1527
2026-07-07 05:45:00,0.1874
2026-07-07 06:00:00,0.3051
2026-07-07 06:15:00,0.402
2026-07-07 06:30:00,0.5297
2026-07-07 06:45:00,0.5953
2026-07-07 07:00:00,0.6749
2026-07-07 07:15:00,0.7098
2026-07-07 07:30:00,0.7269
2026-07-07 07:45:00,0.6455
2026-07-07 08:00:00,0.5305
2026-07-07 08:15:00,0.3635
2026-07-07 08:30:00,0.2712
2026-07-07 08:45:00,0.1907
2026-07-07 09:00:00,0.1904
2026-07-07 09:15:00,0.16
2026-07-07 09:30:00,0.1323
2026-07-07 09:45:00,0.0792
2026-07-07 10:00:00,0.0799
2026-07-07 10:15:00,0.0771
2026-07-07 10:30:00,0.1324
2026-07-07 10:45:00,0.13
2026-07-07 11:00:00,0.1341
2026-07-07 11:15:00,0.0845
2026-07-07 11:30:00,0.0835
2026-07-07 11:45:00,0.0889
2026-07-07 12:00:00,0.1306
2026-07-07 12:15:00,0.1284
2026-07-07 12:30:00,0.1362
2026-07-07 12:45:00,0.083
2026-07-07 13:00:00,0.0807
2026-07-07 13:15:00,0.0777
2026-07-07 13:30:00,0.1319
2026-07-07 13:45:00,0.1349
2026-07-07 14:00:00,0.1279
2026-07-07 14:15:00,0.0898
2026-07-07 14:30:00,0.0722
2026-07-07 14:45:00,0.0833
2026-07-07 15:00:00,0.1303
2026-07-07 15:15:00,0.1285
2026-07-07 15:30:00,0.1488
2026-07-07 15:45:00,0.0949
2026-07-07 16:00:00,0.1013
2026-07-07 16:15:00,0.116
2026-07-07 16:30:00,0.1685
2026-07-07 16:45:00,0.2002
2026-07-07 17:00:00,0.2431
2026-07-07 17:15:00,0.2316
2026-07-07 17:30:00,0.2837
2026-07-07 17:45:00,0.3586
2026-07-07 18:00:00,0.4759
2026-07-07 18:15:00,0.5482
2026-07-07 18:30:00,0.6209
2026-07-07 18:45:00,0.6506
2026-07-07 19:00:00,0.7124
2026-07-07 19:15:00,0.764
2026-07-07 19:30:00,0.9764
2026-07-07 19:45:00,1.9139
2026-07-07 20:00:00,2.0201
2026-07-07 20:15:00,0.9403
2026-07-07 20:30:00,0.7081
2026-07-07 20:45:00,0.636
2026-07-07 21:00:00,0.6141
2026-07-07 21:15:00,0.5229
2026-07-07 21:30:00,0.4524
2026-07-07 21:45:00,0.3371
2026-07-07 22:00:00,0.2732
2026-07-07 22:15:00,0.2279
2026-07-07 22:30:00,0.2331
2026-07-07 22:45:00,0.1995
2026-07-07 23:00:00,0.1732
2026-07-07 23:15:00,0.1105
2026-07-07 23:30:00,0.0937
2026-07-07 23:45:00,0.0894
2026-07-08 00:00:00,0.1349
2026-07-08 00:15:00,0.1279
2026-07-08 00:30:00,0.0795
2026-07-08 00:45:00,0.0762
2026-07-08 01:00:00,0.0845
2026-07-08 01:15:00,0.0881
2026-07-08 01:30:00,0.1308
2026-07-08 01:45:00,0.1417
2026-07-08 02:00:00,0.091
2026-07-08 02:15:00,0.0814
2026-07-08 02:30:00,0.0814
2026-07-08 02:45:00,0.0857
2026-07-08 03:00:00,0.1246
2026-07-08 03:15:00,0.1358
2026-07-08 03:30:00,0.0851
2026-07-08 03:45:00,0.0846
2026-07-08 04:00:00,0.0872
2026-07-08 04:15:00,0.0935
2026-07-08 04:30:00,0.1326
2026-07-08 04:45:00,0.1352
2026-07-08 05:00:00,0.1075
2026-07-08 05:15:00,0.1245
2026-07-08 05:30:00,0.1546
2026-07-08 05:45:00,0.2184
2026-07-08 06:00:00,0.3568
2026-07-08 06:15:00,0.4751
2026-07-08 06:30:00,0.549
2026-07-08 06:45:00,0.6657
2026-07-08 07:00:00,0.7478
2026-07-08 07:15:00,0.7656
2026-07-08 07:30:00,0.7665
2026-07-08 07:45:00,0.6743
2026-07-08 08:00:00,0.4972
2026-07-08 08:15:00,0.3727
2026-07-08 08:30:00,0.2582
2026-07-08 08:45:00,0.1845
2026-07-08 09:00:00,0.1865
2026-07-08 09:15:00,0.1579
2026-07-08 09:30:00,0.0899
2026-07-08 09:45:00,0.0882
2026-07-08 10:00:00,0.0968
2026-07-08 10:15:00,0.0835
2026-07-08 10:30:00,0.1256
2026-07-08 10:45:00,0.1284
2026-07-08 11:00:00,0.0836
2026-07-08 11:15:00,0.0823
2026-07-08 11:30:00,0.0829
2026-07-08 11:45:00,0.0751
2026-07-08 12:00:00,0.124
2026-07-08 12:15:00,0.1285
2026-07-08 12:30:00,0.0822
2026-07-08 12:45:00,0.08
2026-07-08 13:00:00,0.0821
2026-07-08 13:15:00,0.0835
2026-07-08 13:30:00,0.1342
2026-07-08 13:45:00,0.1288
2026-07-08 14:00:00,0.0855
2026-07-08 14:15:00,0.0804
2026-07-08 14:30:00,0.0869
2026-07-08 14:45:00,0.0864
2026-07-08 15:00:00,0.1363
2026-07-08 15:15:00,0.1372
2026-07-08 15:30:00,0.0932
2026-07-08 15:45:00,0.0942
2026-07-08 16:00:00,0.1037
2026-07-08 16:15:00,0.1196
2026-07-08 16:30:00,0.1729
2026-07-08 16:45:00,0.1963
2026-07-08 17:00:00,0.1862
2026-07-08 17:15:00,0.2286
2026-07-08 17:30:00,0.273
2026-07-08 17:45:00,0.3386
2026-07-08 18:00:00,0.4549
2026-07-08 18:15:00,0.5197
2026-07-08 18:30:00,0.5808
2026-07-08 18:45:00,0.9102
2026-07-08 19:00:00,1.3126
2026-07-08 19:15:00,0.9675
2026-07-08 19:30:00,0.8886
2026-07-08 19:45:00,1.3036
2026-07-08 20:00:00,1.4936
2026-07-08 20:15:00,0.9295
2026-07-08 20:30:00,0.7241
2026-07-08 20:45:00,0.6527
2026-07-08 21:00:00,0.6329
2026-07-08 21:15:00,0.5529
2026-07-08 21:30:00,0.4251
2026-07-08 21:45:00,0.3509
2026-07-08 22:00:00,0.2952
2026-07-08 22:15:00,0.236
2026-07-08 22:30:00,0.2346
2026-07-08 22:45:00,0.1961
2026-07-08 23:00:00,0.1321
2026-07-08 23:15:00,0.1208
2026-07-08 23:30:00,0.1169
2026-07-08 23:45:00,0.0964
2026-07-09 00:00:00,0.0862
2026-07-09 00:15:00,0.1022
2026-07-09 00:30:00,0.1394
2026-07-09 00:45:00,0.1462
2026-07-09 01:00:00,0.0763
2026-07-09 01:15:00,0.0987
2026-07-09 01:30:00,0.0999
2026-07-09 01:45:00,0.0911
2026-07-09 02:00:00,0.1449
2026-07-09 02:15:00,0.1449
2026-07-09 02:30:00,0.0871
2026-07-09 02:45:00,0.0943
2026-07-09 03:00:00,0.0861
2026-07-09 03:15:00,0.0873
2026-07-09 03:30:00,0.1486
2026-07-09 03:45:00,0.1483
2026-07-09 04:00:00,0.0895
2026-07-09 04:15:00,0.0941
2026-07-09 04:30:00,0.1057
2026-07-09 04:45:00,0.1371
2026-07-09 05:00:00,0.22
2026-07-09 05:15:00,0.2992
2026-07-09 05:30:00,0.3548
2026-07-09 05:45:00,0.4825
2026-07-09 06:00:00,0.6348
2026-07-09 06:15:00,0.758
2026-07-09 06:30:00,0.8948
2026-07-09 06:45:00,0.9076
2026-07-09 07:00:00,0.8136
2026-07-09 07:15:00,0.6893
2026-07-09 07:30:00,0.5534
2026-07-09 07:45:00,0.4092
2026-07-09 08:00:00,0.3352
2026-07-09 08:15:00,0.2518
2026-07-09 08:30:00,0.1582
2026-07-09 08:45:00,0.1198
2026-07-09 09:00:00,0.0966
2026-07-09 09:15:00,0.0973
2026-07-09 09:30:00,0.1422
2026-07-09 09:45:00,0.1629
2026-07-09 10:00:00,0.0928
2026-07-09 10:15:00,0.0887
2026-07-09 10:30:00,0.0996
2026-07-09 10:45:00,0.0798
2026-07-09 11:00:00,0.1421
2026-07-09 11:15:00,0.1536
2026-07-09 11:30:00,0.0903
2026-07-09 11:45:00,0.0805
2026-07-09 12:00:00,0.0886
2026-07-09 12:15:00,0.0998
2026-07-09 12:30:00,0.1438
2026-07-09 12:45:00,0.1364
2026-07-09 13:00:00,0.0869
2026-07-09 13:15:00,0.0877
2026-07-09 13:30:00,0.0934
2026-07-09 13:45:00,0.0996
2026-07-09 14:00:00,0.1488
2026-07-09 14:15:00,0.146
2026-07-09 14:30:00,0.0861
2026-07-09 14:45:00,0.0885
2026-07-09 15:00:00,0.1038
2026-07-09 15:15:00,0.0988
2026-07-09 15:30:00,0.1659
2026-07-09 15:45:00,0.1834
2026-07-09 16:00:00,0.1445
2026-07-09 16:15:00,0.173
2026-07-09 16:30:00,0.2152
2026-07-09 16:45:00,0.2651
2026-07-09 17:00:00,0.375
2026-07-09 17:15:00,0.4372
2026-07-09 17:30:00,0.46
2026-07-09 17:45:00,0.6497
2026-07-09 18:00:00,1.0517
2026-07-09 18:15:00,0.909
2026-07-09 18:30:00,0.7984
2026-07-09 18:45:00,0.819
2026-07-09 19:00:00,0.7727
2026-07-09 19:15:00,0.7781
2026-07-09 19:30:00,0.7659
2026-07-09 19:45:00,0.7155
2026-07-09 20:00:00,0.6979
2026-07-09 20:15:00,0.6512
2026-07-09 20:30:00,0.5116
2026-07-09 20:45:00,0.4397
2026-07-09 21:00:00,0.3835
2026-07-09 21:15:00,0.5397
2026-07-09 21:30:00,0.8769
2026-07-09 21:45:00,0.4755
2026-07-09 22:00:00,0.1886
2026-07-09 22:15:00,0.151
2026-07-09 22:30:00,0.1306
2026-07-09 22:45:00,0.1079
2026-07-09 23:00:00,0.1635
2026-07-09 23:15:00,0.1449
2026-07-09 23:30:00,0.0976
2026-07-09 23:45:00,0.0838
2026-07-10 00:00:00,0.1242
2026-07-10 00:15:00,0.0812
2026-07-10 00:30:00,0.0827
2026-07-10 00:45:00,0.084
2026-07-10 01:00:00,0.0803
2026-07-10 01:15:00,0.1254
2026-07-10 01:30:00,0.1335
2026-07-10 01:45:00,0.0876
2026-07-10 02:00:00,0.0836
2026-07-10 02:15:00,0.0903
2026-07-10 02:30:00,0.079
2026-07-10 02:45:00,0.1348
2026-07-10 03:00:00,0.129
2026-07-10 03:15:00,0.0987
2026-07-10 03:30:00,0.0746
2026-07-10 03:45:00,0.0773
2026-07-10 04:00:00,0.0833
2026-07-10 04:15:00,0.1283
2026-07-10 04:30:00,0.1371
2026-07-10 04:45:00,0.0789
2026-07-10 05:00:00,0.0899
2026-07-10 05:15:00,0.0974
2026-07-10 05:30:00,0.1079
2026-07-10 05:45:00,0.1687
2026-07-10 06:00:00,0.224
2026-07-10 06:15:00,0.2422
2026-07-10 06:30:00,0.3241
2026-07-10 06:45:00,0.4196
2026-07-10 07:00:00,0.5131
2026-07-10 07:15:00,0.6245
2026-07-10 07:30:00,0.6533
2026-07-10 07:45:00,0.5801
2026-07-10 08:00:00,0.5074
2026-07-10 08:15:00,0.413
2026-07-10 08:30:00,0.3168
2026-07-10 08:45:00,0.2818
2026-07-10 09:00:00,0.2163
2026-07-10 09:15:00,0.1301
2026-07-10 09:30:00,0.1068
2026-07-10 09:45:00,0.0877
2026-07-10 10:00:00,0.0929
2026-07-10 10:15:00,0.126
2026-07-10 10:30:00,0.1242
2026-07-10 10:45:00,0.0838
2026-07-10 11:00:00,0.0712
2026-07-10 11:15:00,0.0768
2026-07-10 11:30:00,0.0863
2026-07-10 11:45:00,0.1167
2026-07-10 12:00:00,0.1321
2026-07-10 12:15:00,0.0892
2026-07-10 12:30:00,0.079
2026-07-10 12:45:00,0.0826
2026-07-10 13:00:00,0.0871
2026-07-10 13:15:00,0.1235
2026-07-10 13:30:00,0.1308
2026-07-10 13:45:00,0.0774
2026-07-10 14:00:00,0.0785
2026-07-10 14:15:00,0.0767
2026-07-10 14:30:00,0.0829
2026-07-10 14:45:00,0.1324
2026-07-10 15:00:00,0.1253
2026-07-10 15:15:00,0.0745
2026-07-10 15:30:00,0.0759
2026-07-10 15:45:00,0.0845
2026-07-10 16:00:00,0.0934
2026-07-10 16:15:00,0.1324
2026-07-10 16:30:00,0.1312
2026-07-10 16:45:00,0.0971
2026-07-10 17:00:00,0.0987
2026-07-10 17:15:00,0.1084
2026-07-10 17:30:00,0.1199
2026-07-10 17:45:00,0.1975
2026-07-10 18:00:00,0.2021
2026-07-10 18:15:00,0.2087
2026-07-10 18:30:00,0.3002
2026-07-10 18:45:00,0.787
2026-07-10 19:00:00,0.9521
2026-07-10 19:15:00,0.5354
2026-07-10 19:30:00,0.5235
2026-07-10 19:45:00,0.7712
2026-07-10 20:00:00,0.8037
2026-07-10 20:15:00,0.6431
2026-07-10 20:30:00,0.9104
2026-07-10 20:45:00,0.8861
2026-07-10 21:00:00,0.6137
2026-07-10 21:15:00,0.4954
2026-07-10 21:30:00,0.4553
2026-07-10 21:45:00,0.4037
2026-07-10 22:00:00,0.351
2026-07-10 22:15:00,0.3587
2026-07-10 22:30:00,0.3021
2026-07-10 22:45:00,0.2145
2026-07-10 23:00:00,0.1879
2026-07-10 23:15:00,0.1498
2026-07-10 23:30:00,0.1285
2026-07-10 23:45:00,0.1603
2026-07-11 00:00:00,0.0946
2026-07-11 00:15:00,0.0876
2026-07-11 00:30:00,0.0852
2026-07-11 00:45:00,0.1092
2026-07-11 01:00:00,0.1371
2026-07-11 01:15:00,0.142
2026-07-11 01:30:00,0.0818
2026-07-11 01:45:00,0.0916
2026-07-11 02:00:00,0.0853
2026-07-11 02:15:00,0.0882
2026-07-11 02:30:00,0.1478
2026-07-11 02:45:00,0.1443
2026-07-11 03:00:00,0.0944
2026-07-11 03:15:00,0.0802
2026-07-11 03:30:00,0.1021
2026-07-11 03:45:00,0.0837
2026-07-11 04:00:00,0.1507
2026-07-11 04:15:00,0.1477
2026-07-11 04:30:00,0.0946
2026-07-11 04:45:00,0.0864
2026-07-11 05:00:00,0.0935
2026-07-11 05:15:00,0.0925
2026-07-11 05:30:00,0.1527
2026-07-11 05:45:00,0.1655
2026-07-11 06:00:00,0.1322
2026-07-11 06:15:00,0.2003
2026-07-11 06:30:00,0.2687
2026-07-11 06:45:00,0.3695
2026-07-11 07:00:00,0.5417
2026-07-11 07:15:00,0.6691
2026-07-11 07:30:00,0.7068
2026-07-11 07:45:00,0.7448
2026-07-11 08:00:00,0.7458
2026-07-11 08:15:00,0.6757
2026-07-11 08:30:00,0.6155
2026-07-11 08:45:00,0.4944
2026-07-11 09:00:00,0.3498
2026-07-11 09:15:00,0.2656
2026-07-11 09:30:00,0.2229
2026-07-11 09:45:00,0.2044
2026-07-11 10:00:00,0.2623
2026-07-11 10:15:00,0.2641
2026-07-11 10:30:00,0.2287
2026-07-11 10:45:00,0.2624
2026-07-11 11:00:00,0.2734
2026-07-11 11:15:00,0.2946
2026-07-11 11:30:00,0.3619
2026-07-11 11:45:00,0.3807
2026-07-11 12:00:00,0.3391
2026-07-11 12:15:00,0.3747
2026-07-11 12:30:00,0.3852
2026-07-11 12:45:00,0.3918
2026-07-11 13:00:00,0.4494
2026-07-11 13:15:00,0.4575
2026-07-11 13:30:00,0.3921
2026-07-11 13:45:00,0.3929
2026-07-11 14:00:00,0.3809
2026-07-11 14:15:00,0.3865
2026-07-11 14:30:00,0.4169
2026-07-11 14:45:00,0.3816
2026-07-11 15:00:00,0.3175
2026-07-11 15:15:00,0.3081
2026-07-11 15:30:00,0.2895
2026-07-11 15:45:00,0.2705
2026-07-11 16:00:00,0.3311
2026-07-11 16:15:00,0.3172
2026-07-11 16:30:00,0.2712
2026-07-11 16:45:00,0.2765
2026-07-11 17:00:00,0.3074
2026-07-11 17:15:00,0.3333
2026-07-11 17:30:00,0.4268
2026-07-11 17:45:00,0.4828
2026-07-11 18:00:00,0.4748
2026-07-11 18:15:00,0.5522
2026-07-11 18:30:00,0.5986
2026-07-11 18:45:00,0.6529
2026-07-11 19:00:00,0.7595
2026-07-11 19:15:00,1.1773
2026-07-11 19:30:00,1.4881
2026-07-11 19:45:00,1.2877
2026-07-11 20:00:00,1.3993
2026-07-11 20:15:00,0.7934
2026-07-11 20:30:00,0.6155
2026-07-11 20:45:00,0.8687
2026-07-11 21:00:00,1.1784
2026-07-11 21:15:00,0.5902
2026-07-11 21:30:00,0.2983
2026-07-11 21:45:00,0.2514
2026-07-11 22:00:00,0.2513
2026-07-11 22:15:00,0.2272
2026-07-11 22:30:00,0.1413
2026-07-11 22:45:00,0.128
2026-07-11 23:00:00,0.1135
2026-07-11 23:15:00,0.0949
2026-07-11 23:30:00,0.1587
2026-07-11 23:45:00,0.1456
2026-07-12 00:00:00,0.0768
2026-07-12 00:15:00,0.0835
2026-07-12 00:30:00,0.1232
2026-07-12 00:45:00,0.1313
2026-07-12 01:00:00,0.1223
2026-07-12 01:15:00,0.0876
2026-07-12 01:30:00,0.0867
2026-07-12 01:45:00,0.0954
2026-07-12 02:00:00,0.1364
2026-07-12 02:15:00,0.1292
2026-07-12 02:30:00,0.1362
2026-07-12 02:45:00,0.0767
2026-07-12 03:00:00,0.0792
2026-07-12 03:15:00,0.0865
2026-07-12 03:30:00,0.1194
2026-07-12 03:45:00,0.1314
2026-07-12 04:00:00,0.1259
2026-07-12 04:15:00,0.0853
2026-07-12 04:30:00,0.0791
2026-07-12 04:45:00,0.0887
2026-07-12 05:00:00,0.1363
2026-07-12 05:15:00,0.1513
2026-07-12 05:30:00,0.159
2026-07-12 05:45:00,0.1377
2026-07-12 06:00:00,0.1927
2026-07-12 06:15:00,0.2665
2026-07-12 06:30:00,0.4315
2026-07-12 06:45:00,0.5587
2026-07-12 07:00:00,0.693
2026-07-12 07:15:00,0.7227
2026-07-12 07:30:00,0.7654
2026-07-12 07:45:00,0.7399
2026-07-12 08:00:00,0.7101
2026-07-12 08:15:00,0.5941
2026-07-12 08:30:00,0.4665
2026-07-12 08:45:00,0.3154
2026-07-12 09:00:00,0.2228
2026-07-12 09:15:00,0.1784
2026-07-12 09:30:00,0.1943
2026-07-12 09:45:00,0.1801
2026-07-12 10:00:00,0.1785
2026-07-12 10:15:00,0.1536
2026-07-12 10:30:00,0.1458
2026-07-12 10:45:00,0.1651
2026-07-12 11:00:00,0.2212
2026-07-12 11:15:00,0.2522
2026-07-12 11:30:00,0.265
2026-07-12 11:45:00,0.2281
2026-07-12 12:00:00,0.2544
2026-07-12 12:15:00,0.2727
2026-07-12 12:30:00,0.3348
2026-07-12 12:45:00,0.3605
2026-07-12 13:00:00,0.3755
2026-07-12 13:15:00,0.3426
2026-07-12 13:30:00,0.3537
2026-07-12 13:45:00,0.3661
2026-07-12 14:00:00,0.4186
2026-07-12 14:15:00,0.4211
2026-07-12 14:30:00,0.4177
2026-07-12 14:45:00,0.3819
2026-07-12 15:00:00,0.3628
2026-07-12 15:15:00,0.3668
2026-07-12 15:30:00,0.4061
2026-07-12 15:45:00,0.4168
2026-07-12 16:00:00,0.405
2026-07-12 16:15:00,0.368
2026-07-12 16:30:00,0.383
2026-07-12 16:45:00,0.4147
2026-07-12 17:00:00,0.4846
2026-07-12 17:15:00,0.5291
2026-07-12 17:30:00,0.5639
2026-07-12 17:45:00,0.576
2026-07-12 18:00:00,0.615
2026-07-12 18:15:00,0.6456
2026-07-12 18:30:00,0.7327
2026-07-12 18:45:00,0.7642
2026-07-12 19:00:00,1.1341
2026-07-12 19:15:00,1.3223
2026-07-12 19:30:00,0.7948
2026-07-12 19:45:00,0.591
2026-07-12 20:00:00,0.6879
2026-07-12 20:15:00,0.8933
2026-07-12 20:30:00,0.6166
2026-07-12 20:45:00,0.3388
2026-07-12 21:00:00,0.2735
2026-07-12 21:15:00,0.2346
2026-07-12 21:30:00,0.2316
2026-07-12 21:45:00,0.2058
2026-07-12 22:00:00,0.1874
2026-07-12 22:15:00,0.1226
2026-07-12 22:30:00,0.1052
2026-07-12 22:45:00,0.0964
2026-07-12 23:00:00,0.1299
2026-07-12 23:15:00,0.1304
2026-07-12 23:30:00,0.1361
2026-07-12 23:45:00,0.0853
2026-07-13 00:00:00,0.1012
2026-07-13 00:15:00,0.1477
2026-07-13 00:30:00,0.1557
2026-07-13 00:45:00,0.0915
2026-07-13 01:00:00,0.1034
2026-07-13 01:15:00,0.1058
2026-07-13 01:30:00,0.1006
2026-07-13 01:45:00,0.1415
2026-07-13 02:00:00,0.1473
2026-07-13 02:15:00,0.1025
2026-07-13 02:30:00,0.0989
2026-07-13 02:45:00,0.0811
2026-07-13 03:00:00,0.107
2026-07-13 03:15:00,0.1546
2026-07-13 03:30:00,0.1484
2026-07-13 03:45:00,0.1057
2026-07-13 04:00:00,0.0953
2026-07-13 04:15:00,0.0971
2026-07-13 04:30:00,0.1086
2026-07-13 04:45:00,0.1834
2026-07-13 05:00:00,0.2036
2026-07-13 05:15:00,0.1789
2026-07-13 05:30:00,0.2414
2026-07-13 05:45:00,0.3313
2026-07-13 06:00:00,0.4263
2026-07-13 06:15:00,0.6078
2026-07-13 06:30:00,0.6955
2026-07-13 06:45:00,0.7034
2026-07-13 07:00:00,0.6996
2026-07-13 07:15:00,0.6481
2026-07-13 07:30:00,0.5485
2026-07-13 07:45:00,0.4682
2026-07-13 08:00:00,0.3813
2026-07-13 08:15:00,0.2419
2026-07-13 08:30:00,0.179
2026-07-13 08:45:00,0.1371
2026-07-13 09:00:00,0.1275
2026-07-13 09:15:00,0.1632
2026-07-13 09:30:00,0.1594
2026-07-13 09:45:00,0.1066
2026-07-13 10:00:00,0.1015
2026-07-13 10:15:00,0.093
2026-07-13 10:30:00,0.0828
2026-07-13 10:45:00,0.1506
2026-07-13 11:00:00,0.1587
2026-07-13 11:15:00,0.0965
2026-07-13 11:30:00,0.1041
2026-07-13 11:45:00,0.0998
2026-07-13 12:00:00,0.1073
2026-07-13 12:15:00,0.1518
2026-07-13 12:30:00,0.1568
2026-07-13 12:45:00,0.1022
2026-07-13 13:00:00,0.1088
2026-07-13 13:15:00,0.0878
2026-07-13 13:30:00,0.0962
2026-07-13 13:45:00,0.1602
2026-07-13 14:00:00,0.1656
2026-07-13 14:15:00,0.1035
2026-07-13 14:30:00,0.1023
2026-07-13 14:45:00,0.1132
2026-07-13 15:00:00,0.1203
2026-07-13 15:15:00,0.1769
2026-07-13 15:30:00,0.196
2026-07-13 15:45:00,0.1677
2026-07-13 16:00:00,0.2012
2026-07-13 16:15:00,0.2321
2026-07-13 16:30:00,0.2765
2026-07-13 16:45:00,0.3908
2026-07-13 17:00:00,0.4652
2026-07-13 17:15:00,0.4847
2026-07-13 17:30:00,0.5704
2026-07-13 17:45:00,0.646
2026-07-13 18:00:00,0.7398
2026-07-13 18:15:00,0.8453
2026-07-13 18:30:00,0.8995
2026-07-13 18:45:00,0.8759
2026-07-13 19:00:00,0.8926
2026-07-13 19:15:00,0.9044
2026-07-13 19:30:00,1.4073
2026-07-13 19:45:00,2.1524
2026-07-13 20:00:00,1.5386
2026-07-13 20:15:00,0.6911
2026-07-13 20:30:00,0.5057
2026-07-13 20:45:00,0.4467
2026-07-13 21:00:00,0.3595
2026-07-13 21:15:00,0.34
2026-07-13 21:30:00,0.2948
2026-07-13 21:45:00,0.1993
2026-07-13 22:00:00,0.1729
2026-07-13 22:15:00,0.1564
2026-07-13 22:30:00,0.1306
2026-07-13 22:45:00,0.1684
2026-07-13 23:00:00,0.1699
2026-07-13 23:15:00,0.1006
2026-07-13 23:30:00,0.0956
2026-07-13 23:45:00,0.0892
2026-07-14 00:00:00,0.15
2026-07-14 00:15:00,0.1444
2026-07-14 00:30:00,0.1443
2026-07-14 00:45:00,0.0877
2026-07-14 01:00:00,0.0926
2026-07-14 01:15:00,0.0882
2026-07-14 01:30:00,0.1456
2026-07-14 01:45:00,0.1431
2026-07-14 02:00:00,0.1387
2026-07-14 02:15:00,0.0991
2026-07-14 02:30:00,0.0956
2026-07-14 02:45:00,0.0901
